date,hour,weekday,month,holiday,event_type,temperature,humidity,windspeed,rainfall,station_id,available_bikes,total_docks,rentals,user_id,bike_id,ride_duration,distance_km,co2_saved_g,eco_score,usage_hours,maintenance_due,days_since_service
2023-05-15,17,0,5,False,None,17.35,32.11,16.03,0.0,33,8,51,57,1238,1781,2,0.77,92.4,4.2,1440.6,False,360
2023-05-15,12,0,5,False,None,20.54,38.77,24.43,0.0,53,47,40,59,4685,1357,10,2.11,253.2,7.4,1237.1,False,6
2023-05-15,16,0,5,True,Sports,25.92,59.65,12.06,0.0,36,13,66,124,2980,798,58,14.1,1692.0,43.0,1068.8,False,185
2023-05-15,14,0,5,False,None,21.2,87.77,8.45,0.0,28,31,44,44,4657,2887,10,2.54,304.8,7.3,212.4,False,161
2023-05-15,11,0,5,False,None,22.42,36.66,16.14,20.89,46,44,49,52,2423,2790,3,0.34,40.8,1.2,532.0,False,158
2023-05-15,9,0,5,False,None,25.82,77.95,19.31,0.0,57,30,55,63,1258,744,23,5.69,682.8,13.2,749.7,False,227
2023-05-15,12,0,5,False,None,24.07,48.62,15.62,0.0,18,4,39,36,1853,1407,62,15.42,1850.4,45.7,856.9,False,245
2023-05-15,10,0,5,False,None,24.23,34.94,18.13,0.0,14,37,26,60,3779,232,162,40.0,4800.0,100.0,1571.9,True,13
2023-05-15,2,0,5,False,None,27.71,88.17,19.44,0.0,33,44,60,32,1855,2263,13,3.46,415.2,13.3,503.4,False,277
2023-05-15,21,0,5,False,None,25.9,93.21,19.69,0.0,46,5,75,17,3871,806,81,19.62,2354.4,60.5,1302.4,False,137
2023-05-16,9,1,5,False,None,17.42,38.57,11.77,0.0,29,55,60,77,4173,2276,4,0.2,24.0,0.8,1040.5,False,20
2023-05-16,10,1,5,False,None,28.49,88.24,21.67,0.0,16,30,36,46,4519,702,2,0.2,24.0,0.0,1830.8,True,211
2023-05-16,5,1,5,False,None,22.72,72.13,9.95,0.0,32,4,55,33,4109,2264,3,0.57,68.4,0.0,1007.0,False,183
2023-05-16,0,1,5,False,None,25.57,43.1,21.56,0.0,74,47,47,40,3095,2906,80,20.02,2402.4,57.4,325.5,False,263
2023-05-16,5,1,5,False,Sports,24.26,73.65,23.3,0.0,37,14,62,90,2807,526,93,23.76,2851.2,71.1,1063.8,False,308
2023-05-16,4,1,5,False,None,21.2,82.74,18.18,0.0,30,50,21,29,2850,1164,2,0.3,36.0,2.8,1845.9,True,70
2023-05-16,6,1,5,False,None,24.93,62.1,19.4,11.47,69,8,64,26,4575,1562,16,4.42,530.4,12.8,268.3,False,168
2023-05-16,21,1,5,False,None,21.86,89.11,19.06,0.0,30,52,74,51,1926,67,20,4.99,598.8,12.5,1358.2,False,122
2023-05-16,11,1,5,False,None,22.54,64.35,12.62,0.0,17,43,38,47,4265,623,66,16.7,2004.0,54.8,1871.2,True,38
2023-05-16,11,1,5,False,None,25.83,42.05,16.15,0.0,43,30,28,53,2222,1548,10,2.68,321.6,8.7,445.0,False,179
2023-05-16,6,1,5,False,None,21.42,76.1,23.4,0.0,14,48,79,47,2598,160,32,8.38,1005.6,28.4,885.2,False,91
2023-05-16,1,1,5,False,Sports,17.75,74.0,5.05,0.0,30,39,78,78,2761,867,8,1.88,225.6,2.3,855.7,False,13
2023-05-16,0,1,5,False,None,21.09,71.63,21.07,0.0,52,16,65,14,1216,290,95,23.56,2827.2,70.5,1037.8,False,150
2023-05-16,22,1,5,False,None,27.45,87.19,4.69,0.0,45,25,40,37,3231,2334,19,4.85,582.0,16.4,1966.2,True,25
2023-05-16,17,1,5,False,None,26.53,64.32,8.16,0.0,52,14,67,57,2235,1225,14,3.78,453.6,14.5,1538.6,True,317
2023-05-16,11,1,5,False,None,25.16,75.77,13.09,0.0,29,42,69,58,1113,1989,23,5.68,681.6,16.3,1084.9,False,190
2023-05-17,6,2,5,False,None,24.79,92.05,11.58,0.0,58,47,56,43,4236,237,6,1.5,180.0,4.6,1421.4,False,102
2023-05-17,18,2,5,False,None,29.65,38.95,19.21,0.0,39,30,48,66,4468,2329,12,2.42,290.4,5.3,1462.1,False,116
2023-05-17,21,2,5,False,Concert,27.46,55.12,1.29,0.0,28,12,58,84,4443,2928,29,7.95,954.0,24.3,653.6,False,100
2023-05-17,2,2,5,False,None,21.37,44.22,16.1,0.0,20,9,40,9,3941,1600,14,3.09,370.8,12.0,828.6,False,322
2023-05-17,9,2,5,False,Festival,25.04,51.05,6.16,0.0,11,10,34,76,4554,2500,12,2.93,351.6,7.7,1726.4,True,219
2023-05-17,10,2,5,False,None,25.54,63.19,18.46,0.0,68,57,39,62,4027,2891,34,8.99,1078.8,26.4,820.6,False,186
2023-05-17,4,2,5,False,None,21.53,84.95,4.11,0.0,6,19,74,21,2881,1366,57,14.2,1704.0,42.0,1628.6,True,225
2023-05-17,1,2,5,False,None,24.88,55.97,14.64,0.0,37,57,31,48,1459,1888,71,17.83,2139.6,54.9,1267.2,False,120
2023-05-17,7,2,5,False,None,21.3,66.26,21.77,0.0,9,43,57,56,2463,2874,30,7.64,916.8,23.4,220.2,False,210
2023-05-17,13,2,5,False,None,23.46,82.8,7.16,15.62,15,32,29,30,2407,2875,14,4.79,574.8,16.7,1366.9,False,305
2023-05-17,7,2,5,True,None,23.09,90.33,11.9,0.0,61,31,78,70,3293,2316,11,1.34,160.8,2.1,710.4,False,297
2023-05-17,22,2,5,False,None,27.45,52.73,11.19,0.0,3,48,71,52,3888,2510,10,3.43,411.6,13.0,1854.5,True,13
2023-05-17,5,2,5,False,None,26.63,41.57,9.52,0.0,5,21,48,35,3619,420,7,1.6,192.0,4.3,1413.4,False,344
2023-05-17,0,2,5,False,None,20.91,67.84,11.39,0.0,2,59,66,42,3491,1143,2,1.15,138.0,5.0,165.5,False,169
2023-05-17,23,2,5,False,None,29.79,88.23,1.05,0.0,17,44,58,40,4733,2891,27,6.92,830.4,18.9,1962.5,True,175
2023-05-17,0,2,5,False,None,25.63,46.15,15.49,0.0,57,43,36,34,2817,1419,31,7.51,901.2,24.3,665.2,False,63
2023-05-17,7,2,5,False,None,19.39,62.46,10.18,0.0,45,40,39,62,1274,2950,11,2.17,260.4,6.5,746.9,False,43
2023-05-17,10,2,5,False,None,20.8,61.59,11.03,0.0,19,5,68,36,1544,1034,29,6.83,819.6,18.8,1788.2,True,204
2023-05-17,17,2,5,False,None,19.77,90.26,18.33,0.0,67,8,51,44,2350,1238,54,13.29,1594.8,41.0,1839.0,True,234
2023-05-17,23,2,5,False,Festival,22.22,59.69,7.61,0.0,23,48,43,65,3663,1631,21,5.37,644.4,12.8,1712.9,True,161
2023-05-17,9,2,5,False,None,28.88,64.86,12.41,0.0,60,10,49,64,4923,1117,83,20.52,2462.4,58.9,346.9,False,253
2023-05-17,11,2,5,False,None,23.5,38.99,5.53,0.0,47,17,35,43,4560,712,7,1.5,180.0,6.2,1732.2,True,73
2023-05-17,19,2,5,False,None,24.52,59.79,26.3,0.0,21,9,39,48,1811,2029,7,1.73,207.6,2.1,288.3,False,114
2023-05-17,22,2,5,False,None,29.55,52.22,21.13,0.0,3,14,30,34,4330,126,26,6.14,736.8,16.5,1338.8,False,5
2023-05-17,15,2,5,False,None,20.94,44.41,9.6,0.0,70,3,52,42,2023,2181,26,7.14,856.8,21.9,1472.3,False,327
2023-05-17,4,2,5,False,None,24.69,63.06,25.37,51.63,16,53,64,16,4350,1875,19,5.62,674.4,16.4,1732.2,True,190
2023-05-17,15,2,5,False,None,26.95,80.11,14.93,0.0,45,59,75,55,1526,2504,5,0.46,55.2,2.9,713.4,False,93
2023-05-17,23,2,5,False,None,21.0,41.49,3.28,0.0,43,47,73,36,3220,1840,74,18.51,2221.2,54.3,331.5,False,256
2023-05-18,11,3,5,False,None,26.16,39.2,6.3,0.0,30,52,53,67,2858,101,22,5.32,638.4,18.5,1726.8,True,166
2023-05-18,5,3,5,True,None,24.4,38.08,15.78,0.0,73,18,51,64,3378,904,42,10.77,1292.4,34.8,1047.1,False,305
2023-05-18,4,3,5,False,None,19.58,79.6,8.39,0.0,61,30,21,9,3645,2308,36,8.93,1071.6,25.1,480.5,False,178
2023-05-18,0,3,5,False,None,26.37,81.23,8.5,0.64,74,14,65,21,1040,1344,2,0.2,24.0,0.0,1862.3,True,297
2023-05-18,18,3,5,False,None,24.67,87.77,14.9,0.0,63,36,59,66,2797,2776,40,10.49,1258.8,32.3,575.5,False,220
2023-05-18,9,3,5,False,None,23.95,92.67,18.64,0.0,12,52,36,60,2020,2443,7,2.13,255.6,5.9,173.6,False,218
2023-05-18,13,3,5,False,None,24.76,54.53,6.59,0.0,60,35,25,52,4819,462,60,14.93,1791.6,43.5,586.6,False,275
2023-05-18,20,3,5,False,None,28.5,52.13,25.62,0.0,38,22,48,45,4579,2713,94,23.06,2767.2,68.7,1758.7,True,86
2023-05-18,2,3,5,False,None,23.72,94.45,10.94,0.0,44,55,56,38,3641,497,22,4.82,578.4,10.8,1596.1,True,259
2023-05-18,5,3,5,False,None,21.26,39.24,11.75,0.0,72,22,62,46,1719,1334,14,4.03,483.6,11.2,1973.5,True,274
2023-05-18,4,3,5,False,None,19.78,32.71,11.28,0.0,1,50,30,43,3024,2353,153,37.21,4465.2,100.0,1171.7,False,302
2023-05-18,16,3,5,False,None,21.36,55.04,3.12,0.0,47,45,50,56,1024,852,2,0.59,70.8,2.2,472.7,False,99
2023-05-18,17,3,5,False,None,20.94,35.72,6.95,0.0,39,55,52,72,1453,2357,17,4.17,500.4,12.6,227.9,False,90
2023-05-18,11,3,5,False,None,21.68,54.91,1.71,0.0,9,9,59,40,2129,1548,6,2.43,291.6,4.7,1697.3,True,87
2023-05-18,4,3,5,False,Festival,23.12,56.75,2.5,0.0,26,27,70,50,1319,358,98,23.9,2868.0,69.3,31.1,False,63
2023-05-18,8,3,5,False,None,25.95,71.52,4.82,0.0,42,57,52,77,4634,2328,45,12.51,1501.2,38.7,1625.8,True,277
2023-05-18,11,3,5,False,None,20.81,78.37,9.19,0.0,14,15,74,33,1332,200,42,10.93,1311.6,33.6,1963.6,True,354
2023-05-18,19,3,5,False,None,21.0,72.11,5.79,0.0,65,49,55,69,2346,2690,48,11.97,1436.4,35.1,1874.0,True,297
2023-05-18,8,3,5,False,None,23.15,75.97,8.37,0.0,61,36,24,70,4182,553,68,16.77,2012.4,50.2,1924.5,True,65
2023-05-18,2,3,5,False,None,23.63,53.98,12.67,0.0,74,20,71,29,4389,933,70,17.76,2131.2,53.3,1629.2,True,50
2023-05-18,0,3,5,False,None,26.02,59.67,6.61,0.0,13,50,21,44,1068,569,13,3.42,410.4,10.1,1294.9,False,63
2023-05-18,21,3,5,False,None,24.33,76.43,11.66,0.0,55,48,44,51,1187,2770,9,1.68,201.6,3.7,1565.3,True,197
2023-05-18,14,3,5,True,None,25.0,39.58,23.32,0.0,27,18,21,63,3871,898,29,6.93,831.6,22.3,1764.3,True,289
2023-05-18,9,3,5,False,None,24.12,76.28,8.09,0.0,39,55,30,71,1504,50,15,3.38,405.6,9.2,1772.1,True,297
2023-05-18,13,3,5,False,None,19.48,91.85,9.91,0.0,30,30,26,49,3762,69,6,1.13,135.6,3.6,1552.8,True,285
2023-05-18,6,3,5,False,None,18.93,41.42,14.55,0.0,43,48,51,50,3407,2416,32,8.08,969.6,26.4,1115.5,False,131
2023-05-18,3,3,5,False,None,17.16,55.64,18.63,0.0,8,38,20,22,3552,2069,23,5.93,711.6,15.2,863.8,False,219
2023-05-18,4,3,5,False,None,20.01,67.79,8.73,6.59,6,42,76,34,1749,1457,6,0.74,88.8,4.5,1297.7,False,171
2023-05-18,19,3,5,False,None,22.69,76.68,6.38,0.0,13,37,26,72,4655,668,47,11.16,1339.2,31.7,746.1,False,312
2023-05-18,15,3,5,False,None,24.46,46.38,16.84,0.0,48,21,26,51,1879,478,18,5.1,612.0,15.3,1973.9,True,321
2023-05-18,2,3,5,False,None,16.33,68.0,17.27,0.0,37,22,33,11,1827,1973,43,10.88,1305.6,29.7,1334.2,False,241
2023-05-18,16,3,5,False,Concert,21.14,90.78,7.3,20.47,52,34,48,79,1144,2821,3,0.2,24.0,0.0,53.7,False,287
2023-05-19,12,4,5,False,None,21.99,53.23,13.89,0.0,12,13,62,37,4778,1042,47,11.79,1414.8,33.8,1694.1,True,7
2023-05-19,5,4,5,False,None,22.0,66.99,20.53,0.0,41,32,35,37,1353,2165,39,9.6,1152.0,30.4,1856.8,True,20
2023-05-19,4,4,5,False,Festival,22.03,70.57,23.19,0.0,66,21,75,43,4547,1007,36,8.53,1023.6,22.1,1671.7,True,215
2023-05-19,15,4,5,False,None,19.38,87.67,20.2,2.84,22,35,78,45,1651,546,11,3.07,368.4,10.0,1185.4,False,200
2023-05-19,10,4,5,True,None,22.88,50.21,14.79,4.72,20,15,20,60,4700,2629,22,4.89,586.8,13.9,948.2,False,112
2023-05-19,16,4,5,False,None,20.84,86.74,9.32,0.0,48,34,48,51,3274,633,10,2.42,290.4,11.8,811.2,False,200
2023-05-19,4,4,5,False,None,27.39,73.78,10.16,0.0,22,19,78,19,4628,1489,13,2.82,338.4,6.4,291.9,False,197
2023-05-19,5,4,5,False,Festival,26.96,76.6,11.1,0.0,19,43,53,76,3112,2682,11,2.53,303.6,6.5,461.2,False,226
2023-05-19,9,4,5,False,None,21.03,34.31,12.56,0.0,66,5,52,53,4546,959,7,0.82,98.4,2.5,1328.4,False,250
2023-05-19,20,4,5,False,None,21.4,53.18,17.48,1.46,14,7,38,32,2705,811,16,4.39,526.8,11.8,899.0,False,2
2023-05-19,0,4,5,False,None,28.92,37.67,10.12,0.0,4,28,41,30,4334,242,4,1.56,187.2,2.1,1045.7,False,211
2023-05-19,20,4,5,False,None,19.37,66.5,10.06,0.0,71,9,43,22,4928,703,7,1.93,231.6,5.8,308.9,False,38
2023-05-19,9,4,5,False,None,23.79,84.45,17.43,0.0,46,20,30,42,4669,1675,41,10.79,1294.8,29.1,980.8,False,255
2023-05-19,16,4,5,False,None,28.06,56.65,3.18,0.0,36,51,28,58,4722,396,15,4.26,511.2,11.8,689.4,False,362
2023-05-19,2,4,5,False,None,20.88,44.66,15.05,0.0,65,41,32,15,4420,2191,2,0.7,84.0,1.6,1554.5,True,270
2023-05-19,1,4,5,False,None,18.83,49.8,12.39,0.0,29,59,75,33,2339,2638,5,2.11,253.2,3.8,1572.9,True,222
2023-05-19,16,4,5,False,None,21.99,67.26,11.37,0.0,19,47,50,56,3678,2724,18,5.69,682.8,17.1,1837.7,True,93
2023-05-19,3,4,5,True,Festival,22.8,79.89,6.03,0.0,29,40,79,75,2135,1085,56,13.58,1629.6,39.0,1020.9,False,25
2023-05-19,1,4,5,False,None,24.1,74.84,9.35,16.46,13,15,70,12,1187,44,39,9.45,1134.0,29.9,1771.5,True,45
2023-05-19,4,4,5,False,None,23.95,91.24,15.32,0.0,67,58,66,39,1343,95,39,9.68,1161.6,27.5,948.5,False,210
2023-05-19,9,4,5,False,None,24.78,87.45,12.04,76.89,62,3,20,13,2507,2732,2,0.85,102.0,6.4,419.5,False,39
2023-05-20,0,5,5,False,None,15.74,36.82,18.17,0.0,12,37,50,38,1970,1816,3,0.44,52.8,3.0,650.5,False,346
2023-05-20,0,5,5,True,None,23.77,75.74,17.59,0.0,25,25,51,47,2493,638,16,3.94,472.8,10.6,576.2,False,205
2023-05-20,3,5,5,False,None,21.43,55.59,3.74,0.0,43,22,58,41,4450,921,7,1.89,226.8,7.3,1010.4,False,342
2023-05-20,6,5,5,False,None,27.53,51.85,3.38,0.0,11,48,65,75,3854,716,3,0.57,68.4,2.9,624.6,False,173
2023-05-20,13,5,5,False,None,25.85,60.93,13.0,0.0,41,40,37,67,1070,2486,29,6.8,816.0,18.3,1137.2,False,335
2023-05-20,13,5,5,False,None,26.54,79.81,9.66,0.0,3,31,78,67,2972,452,2,0.87,104.4,8.7,164.3,False,273
2023-05-20,17,5,5,False,None,26.59,57.09,10.41,0.0,57,47,74,88,1691,78,24,5.7,684.0,15.9,1986.1,True,178
2023-05-20,1,5,5,False,None,24.05,83.37,11.88,0.0,62,39,56,38,4476,862,17,4.64,556.8,13.7,752.7,False,35
2023-05-20,0,5,5,False,Festival,22.21,60.68,6.44,0.0,43,8,69,46,4161,1344,22,4.39,526.8,14.9,420.8,False,324
2023-05-20,20,5,5,False,None,23.15,33.92,13.38,0.0,31,15,46,52,4643,256,6,2.0,240.0,7.0,1339.5,False,331
2023-05-20,21,5,5,False,None,26.42,70.97,14.02,0.0,38,25,56,52,4692,832,30,7.16,859.2,19.3,312.7,False,61
2023-05-20,15,5,5,False,None,22.75,80.75,8.33,0.0,25,60,32,77,3821,1205,4,0.9,108.0,4.4,1139.6,False,20
2023-05-20,21,5,5,False,None,23.87,50.54,13.95,0.0,63,6,69,44,1182,1831,10,3.37,404.4,10.4,1967.7,True,44
2023-05-20,17,5,5,False,None,23.33,44.44,4.13,0.0,33,38,64,94,4538,939,17,4.65,558.0,14.0,945.4,False,154
2023-05-20,15,5,5,False,None,22.83,71.61,9.79,22.04,20,17,71,39,4654,1427,16,3.27,392.4,11.7,1804.3,True,38
2023-05-20,22,5,5,False,None,27.39,52.92,9.62,0.0,10,13,57,49,4059,2110,6,1.76,211.2,9.0,289.2,False,277
2023-05-20,21,5,5,False,None,22.05,88.88,21.74,0.0,28,55,45,63,3229,118,26,6.42,770.4,22.4,1472.0,False,27
2023-05-20,23,5,5,False,None,20.27,79.84,13.77,0.0,18,24,44,35,3680,2490,12,2.97,356.4,9.9,246.9,False,354
2023-05-20,5,5,5,False,None,25.67,59.98,19.69,0.0,24,32,27,61,3452,1362,66,15.69,1882.8,46.7,1317.1,False,13
2023-05-21,9,6,5,False,None,23.19,93.41,12.18,0.0,45,46,51,77,4481,2020,15,3.59,430.8,7.1,1485.1,False,81
2023-05-21,1,6,5,False,None,21.9,52.39,7.62,0.0,18,54,56,48,3222,1522,47,11.95,1434.0,36.5,1936.2,True,280
2023-05-21,6,6,5,False,None,22.2,58.9,11.0,0.0,51,20,31,52,3122,1765,42,10.48,1257.6,28.7,447.0,False,130
2023-05-21,20,6,5,False,Festival,22.58,72.18,5.71,0.0,69,52,54,88,3567,1774,25,5.8,696.0,15.7,1980.1,True,155
2023-05-21,16,6,5,False,None,21.44,63.28,10.7,0.0,74,12,34,44,2090,155,27,6.42,770.4,18.4,752.9,False,44
2023-05-21,2,6,5,False,Festival,28.32,52.39,21.25,0.0,15,7,37,39,4098,2793,5,1.56,187.2,2.7,1980.1,True,343
2023-05-21,19,6,5,False,None,26.93,57.16,16.52,0.0,73,33,34,79,1501,1101,5,0.56,67.2,1.3,1948.3,True,186
2023-05-21,11,6,5,False,None,19.79,86.14,16.43,0.0,55,35,21,63,1203,2722,6,0.96,115.2,8.0,39.2,False,168
2023-05-21,1,6,5,False,Festival,21.79,42.88,17.56,0.0,73,58,27,70,1434,2907,15,4.15,498.0,12.9,332.6,False,244
2023-05-21,6,6,5,False,None,22.56,50.65,11.36,0.0,29,20,27,47,3351,512,5,1.26,151.2,5.6,184.9,False,337
2023-05-21,16,6,5,False,None,16.64,42.9,11.85,0.0,38,60,36,74,4307,1324,17,5.09,610.8,15.3,973.9,False,179
2023-05-21,18,6,5,False,None,21.63,63.29,11.24,0.0,36,52,69,90,3909,2039,47,11.98,1437.6,39.6,1509.3,True,36
2023-05-21,11,6,5,False,None,25.06,40.46,17.41,0.0,40,56,39,75,1487,388,56,13.67,1640.4,42.3,243.9,False,318
2023-05-21,8,6,5,False,None,23.0,41.12,10.61,9.37,44,9,61,69,1727,2155,8,1.95,234.0,4.7,1242.5,False,223
2023-05-21,13,6,5,False,None,27.47,84.23,4.78,0.0,22,59,23,81,3309,536,13,3.41,409.2,10.9,887.1,False,283
2023-05-21,1,6,5,False,None,24.86,75.7,8.3,0.0,51,27,38,40,2156,1067,23,5.54,664.8,17.0,571.7,False,148
2023-05-21,20,6,5,False,None,27.86,42.25,28.52,0.0,23,60,25,84,1888,2147,56,13.62,1634.4,39.0,1541.4,True,132
2023-05-21,3,6,5,False,None,25.64,55.13,18.84,0.0,22,23,37,32,4171,882,18,4.85,582.0,13.1,1670.0,True,41
2023-05-21,18,6,5,False,None,23.23,89.6,8.04,0.0,38,36,68,76,1882,1495,23,4.48,537.6,15.5,618.3,False,104
2023-05-21,20,6,5,False,None,20.57,86.56,1.35,0.0,2,25,59,44,3046,2209,4,2.23,267.6,5.0,1847.0,True,281
2023-05-21,15,6,5,False,Concert,20.14,72.54,15.63,0.0,15,18,40,90,2438,1824,86,22.05,2646.0,69.0,1279.1,False,228
2023-05-22,21,0,5,False,None,24.58,48.46,17.09,0.0,75,29,46,41,1610,1555,11,3.32,398.4,10.7,1032.1,False,319
2023-05-22,16,0,5,False,None,26.4,54.26,21.32,0.0,74,15,31,42,1342,1715,5,1.57,188.4,3.9,1109.7,False,128
2023-05-22,1,0,5,False,None,24.09,72.46,12.51,0.0,68,15,24,14,3002,1598,2,0.2,24.0,3.7,511.6,False,197
2023-05-22,16,0,5,False,None,24.99,66.43,10.21,0.0,72,27,34,42,1303,1178,4,2.05,246.0,5.0,1521.8,True,181
2023-05-22,18,0,5,False,None,25.71,66.44,18.4,0.0,2,44,38,74,1383,2557,4,1.67,200.4,5.5,1998.3,True,136
2023-05-22,7,0,5,False,None,22.44,57.52,17.3,0.0,36,35,22,52,3370,2826,39,9.9,1188.0,27.5,1785.7,True,267
2023-05-22,23,0,5,False,None,25.07,35.86,18.0,0.0,10,19,54,28,4167,2671,29,6.39,766.8,19.3,1316.2,False,297
2023-05-22,19,0,5,False,Concert,25.27,37.9,3.33,0.0,25,27,26,113,3128,705,45,12.09,1450.8,37.7,295.5,False,265
2023-05-22,5,0,5,False,None,20.33,84.3,21.0,0.0,64,20,33,26,3207,1727,6,0.78,93.6,4.5,1666.3,True,193
2023-05-22,11,0,5,False,Festival,24.15,87.47,13.59,0.0,38,50,46,82,3539,1346,21,5.05,606.0,15.0,1934.1,True,289
2023-05-22,22,0,5,False,None,24.91,88.09,11.34,0.0,19,53,34,46,4892,609,28,6.63,795.6,21.1,380.4,False,33
2023-05-22,17,0,5,False,None,24.78,60.85,8.62,0.0,19,50,73,78,3119,1508,11,2.82,338.4,8.8,1450.8,False,25
2023-05-22,1,0,5,False,None,24.48,90.81,20.85,0.0,22,20,33,10,3245,2353,31,6.74,808.8,21.0,469.1,False,356
2023-05-23,18,1,5,False,None,26.01,84.45,2.89,0.0,58,55,79,74,4378,2760,13,3.42,410.4,9.9,211.4,False,270
2023-05-23,23,1,5,False,None,30.26,54.97,0.71,0.0,1,51,52,45,4840,2450,4,2.31,277.2,10.5,1476.1,False,99
2023-05-23,9,1,5,False,None,24.24,44.5,2.2,0.0,53,18,49,68,4287,152,26,5.59,670.8,16.7,311.5,False,294
2023-05-23,2,1,5,False,Sports,28.41,77.36,19.85,0.0,15,29,43,80,2369,50,5,1.82,218.4,7.0,1824.4,True,322
2023-05-23,11,1,5,False,None,18.57,77.14,9.0,0.0,75,12,27,34,3834,577,29,7.06,847.2,20.7,569.3,False,360
2023-05-23,15,1,5,True,None,24.09,87.86,5.42,0.0,60,26,29,59,1561,2064,23,5.9,708.0,16.1,251.7,False,50
2023-05-23,11,1,5,False,None,18.93,33.28,9.12,0.0,57,26,53,55,2526,3000,5,1.45,174.0,2.5,873.9,False,97
2023-05-23,7,1,5,False,None,22.14,52.92,20.04,0.0,23,3,45,45,3188,2556,10,2.28,273.6,5.5,1875.6,True,278
2023-05-23,4,1,5,False,None,28.73,32.27,3.62,0.0,62,34,32,41,4926,403,31,8.62,1034.4,26.4,1895.7,True,354
2023-05-23,10,1,5,False,None,26.07,43.67,13.28,0.0,35,21,73,48,1152,815,31,7.2,864.0,21.2,1559.3,True,200
2023-05-23,9,1,5,False,None,23.99,55.97,5.64,0.0,65,11,69,41,2643,1081,2,1.05,126.0,5.9,447.2,False,230
2023-05-23,2,1,5,False,None,27.09,38.0,25.68,0.0,55,7,60,17,1357,2958,81,20.36,2443.2,58.7,21.3,False,345
2023-05-23,22,1,5,False,None,24.42,83.45,7.89,0.0,7,24,54,26,1814,107,70,16.84,2020.8,49.0,249.4,False,7
2023-05-23,8,1,5,False,None,22.47,43.19,2.27,0.0,34,56,23,81,3930,1590,17,4.27,512.4,12.7,821.6,False,270
2023-05-23,11,1,5,False,None,18.56,56.74,12.98,0.0,50,58,73,60,2165,1949,15,3.74,448.8,13.5,488.7,False,285
2023-05-23,5,1,5,False,None,24.93,82.11,9.19,0.0,37,26,50,37,3964,996,16,4.0,480.0,10.5,1094.4,False,244
2023-05-23,18,1,5,False,None,20.77,37.59,6.66,0.0,10,32,25,68,2271,1719,15,3.53,423.6,10.4,1021.1,False,82
2023-05-23,15,1,5,False,None,23.63,70.28,16.44,0.0,44,14,77,39,4676,2201,2,0.66,79.2,0.7,983.0,False,216
2023-05-23,20,1,5,False,None,23.32,91.13,11.62,0.0,40,18,55,31,1486,538,2,0.2,24.0,0.0,287.0,False,297
2023-05-23,22,1,5,False,None,22.52,59.53,7.52,15.28,64,54,26,39,3631,260,11,2.3,276.0,4.0,366.4,False,281
2023-05-23,23,1,5,False,None,24.62,45.61,6.77,0.0,64,14,24,32,4149,2958,7,1.0,120.0,2.0,1545.3,True,13
2023-05-23,13,1,5,False,Festival,29.07,91.31,5.23,0.0,61,23,53,66,3512,1736,27,6.27,752.4,21.5,1100.8,False,163
2023-05-24,3,2,5,False,None,24.16,33.52,11.63,0.0,34,13,52,22,3538,1271,22,5.33,639.6,13.9,39.0,False,316
2023-05-24,17,2,5,False,None,23.4,50.25,10.37,0.0,4,23,31,63,3586,1815,2,0.2,24.0,0.3,462.9,False,3
2023-05-24,9,2,5,False,None,22.99,83.13,8.54,0.0,36,4,44,42,2632,1668,11,3.32,398.4,9.8,1492.6,False,60
2023-05-24,17,2,5,False,None,23.72,40.01,10.42,0.0,35,29,54,73,4071,1747,64,16.51,1981.2,48.9,572.6,False,335
2023-05-24,11,2,5,False,None,26.84,35.47,4.29,6.88,69,44,72,73,3951,2297,14,3.55,426.0,12.6,309.5,False,194
2023-05-24,18,2,5,False,None,13.58,59.77,13.43,0.0,63,27,66,54,2061,1275,18,4.49,538.8,16.4,1611.3,True,139
2023-05-24,7,2,5,False,None,22.88,51.57,5.59,0.0,70,13,64,58,4651,1486,37,9.23,1107.6,27.2,1327.1,False,323
2023-05-24,0,2,5,False,None,16.67,81.82,30.11,30.52,18,43,64,8,2229,1995,46,11.14,1336.8,34.2,1684.8,True,148
2023-05-24,13,2,5,False,None,22.23,51.91,10.56,0.0,35,58,52,62,4766,1954,3,1.04,124.8,3.7,351.2,False,356
2023-05-24,22,2,5,False,None,23.83,73.54,10.04,0.0,62,19,28,22,3165,1613,22,5.79,694.8,18.8,1177.9,False,83
2023-05-24,5,2,5,True,None,26.69,66.41,17.08,0.0,33,35,67,52,3513,2305,8,2.5,300.0,9.7,173.2,False,96
2023-05-24,13,2,5,False,None,25.98,68.8,15.63,0.0,56,37,62,52,2331,2338,24,6.68,801.6,23.2,981.4,False,173
2023-05-24,1,2,5,False,None,27.7,63.22,0.68,0.0,44,22,55,37,1879,2087,3,0.2,24.0,2.3,53.1,False,264
2023-05-24,8,2,5,False,None,22.61,38.8,17.53,0.0,54,28,56,66,3999,1234,46,11.52,1382.4,34.9,1297.9,False,156
2023-05-24,11,2,5,False,None,20.91,34.03,5.68,0.0,38,58,58,72,3970,1530,13,2.64,316.8,7.1,1612.3,True,134
2023-05-24,4,2,5,False,None,21.9,65.35,8.7,0.0,32,58,62,38,4492,2739,26,5.67,680.4,19.2,36.0,False,179
2023-05-24,1,2,5,False,Concert,25.59,72.21,7.29,0.0,71,50,47,74,3307,1634,83,20.83,2499.6,60.9,536.5,False,242
